"","Pools","Year","Max_RSYL_Date","Max_RSYL","Max_AMAC_Date","Max_AMAC","Max_Depth","Max_Length","Max_Width","Park","LatDD","LongDD","Freq","Mean.Lat","PDSI"
"187","MHNWR131A",2013,"5/3/2013",5,"5/3/2013",18,27,12.4,7.9,"MHN",45.12697222,-67.29833333,11,45.523678645614,0.57
"188","MHNWR131A",2014,"5/2/2014",0,"5/27/2014",15,38,10.1,7.6,"MHN",45.12697222,-67.29833333,11,45.523678645614,1.7
"189","MHNWR131A",2015,"5/1/2015",0,"5/13/2015",11,32,20.4,14,"MHN",45.12697222,-67.29833333,11,45.523678645614,-1.79
"190","MHNWR131A",2016,"5/2/2016",4,"5/2/2016",6,25,10,8,"MHN",45.12697222,-67.29833333,11,45.523678645614,-0.88
"191","MHNWR131A",2017,"5/8/2017",0,"5/16/2017",12,32,10,10,"MHN",45.12697222,-67.29833333,11,45.523678645614,1.1
"192","MHNWR131A",2018,"5/3/2018",3,"5/10/2018",6,36,10,8,"MHN",45.12697222,-67.29833333,11,45.523678645614,-0.83
"193","MHNWR131B",2005,"5/25/2005",0,"5/25/2005",0,30,26.7,10.6,"MHN",45.12675,-67.29913889,11,45.523678645614,3.43
"194","MHNWR131B",2006,"5/23/2006",1,"5/8/2006",0,35,9.5,6,"MHN",45.12675,-67.29913889,11,45.523678645614,2.67
"195","MHNWR131B",2007,"5/2/2007",0,"5/2/2007",0,34,27,14,"MHN",45.12675,-67.29913889,11,45.523678645614,3.61
"196","MHNWR131B",2010,"4/26/2010",0,"4/26/2010",1,23,25.2,12.3,"MHN",45.12675,-67.29913889,11,45.523678645614,1.73
"197","MHNWR131B",2011,"5/12/2011",0,"5/27/2011",3,20,28.3,13,"MHN",45.12675,-67.29913889,11,45.523678645614,2.54
"198","MHNWR131B",2013,"5/3/2013",2,"5/3/2013",8,20,27.1,14.2,"MHN",45.12675,-67.29913889,11,45.523678645614,0.57
"199","MHNWR131B",2014,"5/5/2014",0,"5/5/2014",8,30,58,12,"MHN",45.12675,-67.29913889,11,45.523678645614,1.7
"200","MHNWR131B",2015,"5/4/2015",0,"5/4/2015",0,19,33,14.8,"MHN",45.12675,-67.29913889,11,45.523678645614,-1.79
"201","MHNWR131B",2016,"4/13/2016",0,"5/2/2016",4,33,35,13,"MHN",45.12675,-67.29913889,11,45.523678645614,-0.88
"202","MHNWR131B",2017,"5/8/2017",0,"5/8/2017",4,30,26,13,"MHN",45.12675,-67.29913889,11,45.523678645614,1.1
"203","MHNWR131B",2018,"5/3/2018",0,"5/16/2018",5,28,27,10,"MHN",45.12675,-67.29913889,11,45.523678645614,-0.83
"204","MHNWR131C",2005,"5/25/2005",0,"5/25/2005",0,27,8.9,5.3,"MHN",45.12683333,-67.29908333,11,45.523678645614,3.43
"205","MHNWR131C",2006,"5/8/2006",0,"5/8/2006",0,39,11.7,9.1,"MHN",45.12683333,-67.29908333,11,45.523678645614,2.67
"206","MHNWR131C",2007,"5/2/2007",0,"5/2/2007",0,32,10.4,11.3,"MHN",45.12683333,-67.29908333,11,45.523678645614,3.61
"207","MHNWR131C",2010,"5/4/2010",0,"4/26/2010",1,20.1,8,5.5,"MHN",45.12683333,-67.29908333,11,45.523678645614,1.73
"208","MHNWR131C",2011,"5/12/2011",0,"5/12/2011",0,23,10.4,10,"MHN",45.12683333,-67.29908333,11,45.523678645614,2.54
"209","MHNWR131C",2013,"5/3/2013",0,"5/3/2013",1,22,9.7,5.8,"MHN",45.12683333,-67.29908333,11,45.523678645614,0.57
"210","MHNWR131C",2014,"5/2/2014",0,"5/2/2014",0,25,9.8,5.1,"MHN",45.12683333,-67.29908333,11,45.523678645614,1.7
"211","MHNWR131C",2015,"5/4/2015",0,"5/4/2015",0,20,9.8,6.4,"MHN",45.12683333,-67.29908333,11,45.523678645614,-1.79
"212","MHNWR131C",2016,"4/13/2016",0,"4/13/2016",0,17,11,8,"MHN",45.12683333,-67.29908333,11,45.523678645614,-0.88
"213","MHNWR131C",2017,"5/8/2017",0,"5/8/2017",0,26,11,7,"MHN",45.12683333,-67.29908333,11,45.523678645614,1.1
"214","MHNWR131C",2018,"5/3/2018",0,"5/10/2018",0,22,10,8,"MHN",45.12683333,-67.29908333,11,45.523678645614,-0.83
"215","MHNWR131D",2005,"5/25/2005",0,"5/25/2005",0,32,80,40,"MHN",45.12758333,-67.29888889,9,45.523678645614,3.43
"216","MHNWR131D",2006,"5/8/2006",0,"5/8/2006",1,28,NA,NA,"MHN",45.12758333,-67.29888889,9,45.523678645614,2.67
"217","MHNWR131D",2007,"5/2/2007",0,"5/2/2007",0,40,50,11.8,"MHN",45.12758333,-67.29888889,9,45.523678645614,3.61
"218","MHNWR131D",2013,"5/3/2013",0,"5/3/2013",0,23,17.8,10,"MHN",45.12758333,-67.29888889,9,45.523678645614,0.57
"219","MHNWR131D",2014,"5/5/2014",0,"5/27/2014",12,42,41,10.2,"MHN",45.12758333,-67.29888889,9,45.523678645614,1.7
"220","MHNWR131D",2015,"5/1/2015",0,"5/14/2015",10,34,97.5,20.4,"MHN",45.12758333,-67.29888889,9,45.523678645614,-1.79
"221","MHNWR131D",2016,"4/13/2016",0,"4/22/2016",1,28,85,6,"MHN",45.12758333,-67.29888889,9,45.523678645614,-0.88
"222","MHNWR131D",2017,"4/24/2017",0,"5/8/2017",3,40,52,10,"MHN",45.12758333,-67.29888889,9,45.523678645614,1.1
"223","MHNWR131D",2018,"5/3/2018",0,"5/10/2018",14,40,71,9,"MHN",45.12758333,-67.29888889,9,45.523678645614,-0.83
"224","MHNWR138a",2004,"5/13/2004",2,"5/13/2004",53,50,40,20,"MHN",45.09183333,-67.29902778,12,45.523678645614,0.34
"225","MHNWR138a",2005," ",0,"6/7/2005",97,60,45.5,22,"MHN",45.09183333,-67.29902778,12,45.523678645614,3.43
"226","MHNWR138a",2006,"5/24/2006",91,"5/24/2006",0,73,36.2,22.2,"MHN",45.09183333,-67.29902778,12,45.523678645614,2.67
"227","MHNWR138a",2007,"5/11/2007",0,"5/25/2007",26,70,48.7,24.2,"MHN",45.09183333,-67.29902778,12,45.523678645614,3.61
"228","MHNWR138a",2010,"4/27/2010",1,"4/27/2010",107,51,45,22,"MHN",45.09183333,-67.29902778,12,45.523678645614,1.73
"229","MHNWR138a",2011,"5/9/2011",0,"5/9/2011",90,94,58,58.1,"MHN",45.09183333,-67.29902778,12,45.523678645614,2.54
"230","MHNWR138a",2013,"5/5/2013",0,"5/17/2013",138,77,49.3,21.9,"MHN",45.09183333,-67.29902778,12,45.523678645614,0.57
"231","MHNWR138a",2014,"5/27/2014",2,"5/27/2014",55,52,48.7,37,"MHN",45.09183333,-67.29902778,12,45.523678645614,1.7
"232","MHNWR138a",2015,"5/26/2015",13,"5/26/2015",75,75,50.6,29.5,"MHN",45.09183333,-67.29902778,12,45.523678645614,-1.79
"233","MHNWR138a",2016,"4/25/2016",35,"4/25/2016",42,45,56.7,31.7,"MHN",45.09183333,-67.29902778,12,45.523678645614,-0.88
"234","MHNWR138a",2017,"5/8/2017",0,"5/16/2017",25,55,56,42,"MHN",45.09183333,-67.29902778,12,45.523678645614,1.1
"235","MHNWR138a",2018,"5/10/2018",35,"5/10/2018",110,55,43,28,"MHN",45.09183333,-67.29902778,12,45.523678645614,-0.83
"236","MHNWR138b",2004,"5/13/2004",0,"5/13/2004",10,43,70,17.5,"MHN",45.09094444,-67.29863889,6,45.523678645614,0.34
"237","MHNWR138b",2005,"6/7/2005",0,"6/7/2005",2,38,12.7,5.6,"MHN",45.09094444,-67.29863889,6,45.523678645614,3.43
"238","MHNWR138b",2006,"5/23/2006",27,"5/30/2006",5,62,44.7,21.7,"MHN",45.09094444,-67.29863889,6,45.523678645614,2.67
"239","MHNWR138b",2007,"5/17/2007",0,"5/17/2007",6,62,38.8,22.1,"MHN",45.09094444,-67.29863889,6,45.523678645614,3.61
"240","MHNWR138b",2010,"4/27/2010",2,"4/27/2010",149,60,166.1,66.5,"MHN",45.09094444,-67.29863889,6,45.523678645614,1.73
"241","MHNWR138b",2013,"5/8/2013",0,"5/17/2013",55,70,165,70.2,"MHN",45.09094444,-67.29863889,6,45.523678645614,0.57
"242","MHNWR138c",2004,"5/13/2004",0,"5/13/2004",1,38,17,12,"MHN",45.09075,-67.29963889,12,45.523678645614,0.34
"243","MHNWR138c",2005," ",0,"6/7/2005",6,64,22.5,14.5,"MHN",45.09075,-67.29963889,12,45.523678645614,3.43
"244","MHNWR138c",2006,"5/23/2006",14,"5/23/2006",0,58,18.3,20.9,"MHN",45.09075,-67.29963889,12,45.523678645614,2.67
"245","MHNWR138c",2007,"5/11/2007",0,"5/11/2007",19,60,39.6,17.6,"MHN",45.09075,-67.29963889,12,45.523678645614,3.61
"246","MHNWR138c",2010,"4/27/2010",0,"5/5/2010",16,38,24.7,18.1,"MHN",45.09075,-67.29963889,12,45.523678645614,1.73
"247","MHNWR138c",2011,"5/9/2011",0,"5/9/2011",18,82,36.7,20.7,"MHN",45.09075,-67.29963889,12,45.523678645614,2.54
"248","MHNWR138c",2013,"5/8/2013",0,"5/8/2013",15,55,34.5,20,"MHN",45.09075,-67.29963889,12,45.523678645614,0.57
"249","MHNWR138c",2014,"5/5/2014",0,"5/5/2014",0,80,35,15,"MHN",45.09075,-67.29963889,12,45.523678645614,1.7
"250","MHNWR138c",2015,"5/6/2015",0,"5/6/2015",9,63,41,18.6,"MHN",45.09075,-67.29963889,12,45.523678645614,-1.79
"251","MHNWR138c",2016,"5/5/2016",1,"5/5/2016",5,50,45,18.3,"MHN",45.09075,-67.29963889,12,45.523678645614,-0.88
"252","MHNWR138c",2017,"5/8/2017",0,"5/16/2017",2,48,35,26,"MHN",45.09075,-67.29963889,12,45.523678645614,1.1
"253","MHNWR138c",2018,"5/10/2018",0,"5/10/2018",0,43,30,22,"MHN",45.09075,-67.29963889,12,45.523678645614,-0.83
"254","MHNWR85 I-101",2004,"5/13/2004",0,"5/13/2004",9,12,7.5,7,"MHN",45.086,-67.32269444,11,45.523678645614,0.34
"255","MHNWR85 I-101",2006,"5/25/2006",0,"5/25/2006",10,20,11.8,11.3,"MHN",45.086,-67.32269444,11,45.523678645614,2.67
"256","MHNWR85 I-101",2007,"5/8/2007",0,"5/8/2007",5,27,30.3,11.7,"MHN",45.086,-67.32269444,11,45.523678645614,3.61
"257","MHNWR85 I-101",2010,"4/15/2010",0,"4/15/2010",13,17,11,14,"MHN",45.086,-67.32269444,11,45.523678645614,1.73
"258","MHNWR85 I-101",2011,"5/11/2011",0,"5/11/2011",23,25,14.5,10.5,"MHN",45.086,-67.32269444,11,45.523678645614,2.54
"259","MHNWR85 I-101",2013,"5/14/2013",0,"5/14/2013",10,31,14.8,13.1,"MHN",45.086,-67.32269444,11,45.523678645614,0.57
"260","MHNWR85 I-101",2014,"5/8/2014",0,"6/16/2014",0,25,13.1,10.8,"MHN",45.086,-67.32269444,11,45.523678645614,1.7
"261","MHNWR85 I-101",2015,"5/8/2015",0,"5/22/2015",16,23,14.3,13.4,"MHN",45.086,-67.32269444,11,45.523678645614,-1.79
"262","MHNWR85 I-101",2016,"4/14/2016",0,"5/3/2016",13,33,14,14,"MHN",45.086,-67.32269444,11,45.523678645614,-0.88
"263","MHNWR85 I-101",2017,"5/9/2017",0,"5/17/2017",20,28,13,12,"MHN",45.086,-67.32269444,11,45.523678645614,1.1
"264","MHNWR85 I-101",2018,"5/7/2018",0,"5/14/2018",14,28,17,16,"MHN",45.086,-67.32269444,11,45.523678645614,-0.83
"265","MHNWR85 I-103",2004,"5/13/2004",0,"5/13/2004",0,36,15,10,"MHN",45.08461111,-67.31747222,11,45.523678645614,0.34
"266","MHNWR85 I-103",2006,"5/25/2006",0,"5/25/2006",0,58,14.1,17.4,"MHN",45.08461111,-67.31747222,11,45.523678645614,2.67
"267","MHNWR85 I-103",2007,"5/8/2007",0,"5/14/2007",3,50,21.2,16.8,"MHN",45.08461111,-67.31747222,11,45.523678645614,3.61
"268","MHNWR85 I-103",2010,"4/15/2010",0,"4/15/2010",5,47,18.5,11.2,"MHN",45.08461111,-67.31747222,11,45.523678645614,1.73
"269","MHNWR85 I-103",2011,"5/11/2011",0,"5/11/2011",5,49,16.8,19,"MHN",45.08461111,-67.31747222,11,45.523678645614,2.54
"270","MHNWR85 I-103",2013,"5/6/2013",0,"5/6/2013",8,35.4,16.6,9.6,"MHN",45.08461111,-67.31747222,11,45.523678645614,0.57
"271","MHNWR85 I-103",2014,"5/8/2014",0,"6/14/2014",0,45,11.8,8.3,"MHN",45.08461111,-67.31747222,11,45.523678645614,1.7
"272","MHNWR85 I-103",2015,"5/8/2015",0,"5/8/2015",2,35,21.6,20.1,"MHN",45.08461111,-67.31747222,11,45.523678645614,-1.79
"273","MHNWR85 I-103",2016,"4/14/2016",0,"4/26/2016",3,35,16,16,"MHN",45.08461111,-67.31747222,11,45.523678645614,-0.88
"274","MHNWR85 I-103",2017,"5/9/2017",0,"5/9/2017",0,43,32,29,"MHN",45.08461111,-67.31747222,11,45.523678645614,1.1
"275","MHNWR85 I-103",2018,"5/7/2018",0,"5/14/2018",4,45,25,23,"MHN",45.08461111,-67.31747222,11,45.523678645614,-0.83
"276","MHNWR85 I-104",2004,"5/14/2004",8,"5/14/2004",32,70,35.5,15.5,"MHN",45.08166667,-67.31783333,10,45.523678645614,0.34
"277","MHNWR85 I-104",2006,"5/31/2006",0,"5/25/2006",0,100,42.5,18.1,"MHN",45.08166667,-67.31783333,10,45.523678645614,2.67
"278","MHNWR85 I-104",2007,"5/7/2007",58,"5/14/2007",116,80,40.1,19.15,"MHN",45.08166667,-67.31783333,10,45.523678645614,3.61
"279","MHNWR85 I-104",2010,"4/26/2010",1,"5/3/2010",140,73,38.5,17,"MHN",45.08166667,-67.31783333,10,45.523678645614,1.73
"280","MHNWR85 I-104",2013,"5/6/2013",0,"5/6/2013",95,80,40,18,"MHN",45.08166667,-67.31783333,10,45.523678645614,0.57
"281","MHNWR85 I-104",2014,"5/8/2014",3,"6/16/2014",0,72,47.8,17.3,"MHN",45.08166667,-67.31783333,10,45.523678645614,1.7
"282","MHNWR85 I-104",2015,"5/8/2015",27,"5/8/2015",55,75,41.7,18.3,"MHN",45.08166667,-67.31783333,10,45.523678645614,-1.79
"283","MHNWR85 I-104",2016,"4/26/2016",11,"4/26/2016",66,80,42,23,"MHN",45.08166667,-67.31783333,10,45.523678645614,-0.88
"284","MHNWR85 I-104",2017,"5/9/2017",0,"5/17/2017",68,62,59,21,"MHN",45.08166667,-67.31783333,10,45.523678645614,1.1
"285","MHNWR85 I-104",2018,"5/7/2018",0,"5/14/2018",40,77,31,24,"MHN",45.08166667,-67.31783333,10,45.523678645614,-0.83
"286","LUNWR17A",2014,"5/14/2014",0,"5/14/2014",0,24,23,9.8,"LUM",44.71981,-71.02858,4,44.7426151515152,1.18
"287","LUNWR17A",2015,"5/2/2015",0,"5/2/2015",0,29,24.5,10.1,"LUM",44.71981,-71.02858,4,44.7426151515152,-2.15
"288","LUNWR17A",2016,"5/3/2016",0,"5/3/2016",0,26,16.2,9,"LUM",44.71981,-71.02858,4,44.7426151515152,-1.15
"289","LUNWR17A",2017,"5/4/2017",0,"5/4/2017",0,36.5,30.15,13.65,"LUM",44.71981,-71.02858,4,44.7426151515152,1.17
"290","LUNWR17B",2014,"5/14/2014",0,"5/14/2014",0,13,23.2,4.2,"LUM",44.71928,-71.02764,4,44.7426151515152,1.18
"291","LUNWR17B",2015,"5/2/2015",0,"5/2/2015",0,16,18.2,7,"LUM",44.71928,-71.02764,4,44.7426151515152,-2.15
"292","LUNWR17B",2016,"5/3/2016",0,"5/3/2016",0,30,7.7,4.9,"LUM",44.71928,-71.02764,4,44.7426151515152,-1.15
"293","LUNWR17B",2017,"5/4/2017",0,"5/4/2017",2,19,22.6,20.1,"LUM",44.71928,-71.02764,4,44.7426151515152,1.17
"294","LUNWR17C",2014,"5/14/2014",0,"5/14/2014",0,28,13.8,10.4,"LUM",44.719,-71.02839,4,44.7426151515152,1.18
"295","LUNWR17C",2015,"5/2/2015",0,"5/2/2015",1,30,15.8,14.3,"LUM",44.719,-71.02839,4,44.7426151515152,-2.15
"296","LUNWR17C",2016,"5/3/2016",0,"5/3/2016",0,25,27.2,13.9,"LUM",44.719,-71.02839,4,44.7426151515152,-1.15
"297","LUNWR17C",2017,"5/4/2017",0,"5/4/2017",1,30,20.4,13.8,"LUM",44.719,-71.02839,4,44.7426151515152,1.17
"298","LUNWR17D",2014,"5/14/2014",16,"5/14/2014",65,31,38.4,11.5,"LUM",44.71881,-71.02764,4,44.7426151515152,1.18
"299","LUNWR17D",2015,"5/2/2015",6,"5/2/2015",12,25,32.8,20.4,"LUM",44.71881,-71.02764,4,44.7426151515152,-2.15
"300","LUNWR17D",2016,"5/3/2016",9,"5/16/2016",34,33,31.9,15.4,"LUM",44.71881,-71.02764,4,44.7426151515152,-1.15
"301","LUNWR17D",2017,"5/4/2017",24,"5/17/2017",25,38,35.4,28.95,"LUM",44.71881,-71.02764,4,44.7426151515152,1.17
"302","LUNWR23C",2014,"5/13/2014",2,"5/13/2014",1,34,36,11,"LUM",44.71697,-70.90189,4,44.7426151515152,1.18
"303","LUNWR23C",2015,"5/5/2015",6,"5/5/2015",1,47,58,11.4,"LUM",44.71697,-70.90189,4,44.7426151515152,-2.15
"304","LUNWR23C",2016,"5/6/2016",9,"5/6/2016",0,29,33.3,13.2,"LUM",44.71697,-70.90189,4,44.7426151515152,-1.15
"305","LUNWR23C",2017,"5/13/2017",0,"5/13/2017",1,49,53,17.8,"LUM",44.71697,-70.90189,4,44.7426151515152,1.17
"306","LUNWR27A",2013,"5/14/2013",0,"5/14/2013",4,18,4.1,4,"LUM",44.74894,-71.02764,5,44.7426151515152,0.53
"307","LUNWR27A",2014,"5/21/2014",0,"5/21/2014",2,15,4.3,4.1,"LUM",44.74894,-71.02764,5,44.7426151515152,1.18
"308","LUNWR27A",2015,"5/2/2015",0,"5/20/2015",3,16,33,4.8,"LUM",44.74894,-71.02764,5,44.7426151515152,-2.15
"309","LUNWR27A",2016,"5/9/2016",0,"5/9/2016",2,16,4.7,4.4,"LUM",44.74894,-71.02764,5,44.7426151515152,-1.15
"310","LUNWR27A",2017,"5/9/2017",0,"5/9/2017",0,15,5.8,4.7,"LUM",44.74894,-71.02764,5,44.7426151515152,1.17
"311","LUNWR40A",2013,"5/17/2013",0,"5/17/2013",0,25,9.4,8,"LUM",44.78378,-71.08831,4,44.7426151515152,0.53
"312","LUNWR40A",2015,"5/7/2015",5,"5/7/2015",1,40,33.2,8,"LUM",44.78378,-71.08831,4,44.7426151515152,-2.15
"313","LUNWR40A",2016,"5/11/2016",16,"5/11/2016",0,70,55.6,9.5,"LUM",44.78378,-71.08831,4,44.7426151515152,-1.15
"314","LUNWR40A",2017,"5/12/2017",39,"5/12/2017",0,54,54.9,7.85,"LUM",44.78378,-71.08831,4,44.7426151515152,1.17
"315","LUNWR49A",2014,"5/16/2014",0,"5/16/2014",12,11,7,3.1,"LUM",44.81275,-71.08653,4,44.7426151515152,1.18
"316","LUNWR49A",2015,"5/7/2015",7,"5/7/2015",11,21,8.9,3,"LUM",44.81275,-71.08653,4,44.7426151515152,-2.15
"317","LUNWR49A",2016,"5/4/2016",2,"5/4/2016",1,18,7.4,2.3,"LUM",44.81275,-71.08653,4,44.7426151515152,-1.15
"318","LUNWR49A",2017,"5/4/2017",0,"5/4/2017",6,18,8.5,2.9,"LUM",44.81275,-71.08653,4,44.7426151515152,1.17
"319","ANP18 Richard Brook North Tributary",2004,"4/30/2004",3,"5/7/2004",63,41,24,11.4,"ACA",44.37075,-68.29072222,6,44.3412418853147,0.34
"320","ANP18 Richard Brook North Tributary",2005,"4/20/2005",19,"5/6/2005",49,47,17.6,15.1,"ACA",44.37075,-68.29072222,6,44.3412418853147,3.72
"321","ANP18 Richard Brook North Tributary",2006,"4/21/2006",20,"4/21/2006",56,42,17.4,15.4,"ACA",44.37075,-68.29072222,6,44.3412418853147,2.38
"322","ANP18 Richard Brook North Tributary",2007,"5/1/2007",20,"5/8/2007",79,42,17,14,"ACA",44.37075,-68.29072222,6,44.3412418853147,3.53
"323","ANP18 Richard Brook North Tributary",2009,"4/18/2009",31,"5/10/2009",45,NA,NA,NA,"ACA",44.37075,-68.29072222,6,44.3412418853147,2.52
"324","ANP18 Richard Brook North Tributary",2012,"5/9/2012",0,"5/9/2012",59,NA,NA,NA,"ACA",44.37075,-68.29072222,6,44.3412418853147,0.62
"325","ANPAram Vernal Pool",2004,"4/29/2004",9,"4/29/2004",0,43,24.2,15.05,"ACA",44.34922222,-68.18316667,8,44.3412418853147,0.34
"326","ANPAram Vernal Pool",2005,"4/26/2005",1,"4/26/2005",0,53.6,22.13,14.26,"ACA",44.34922222,-68.18316667,8,44.3412418853147,3.72
"327","ANPAram Vernal Pool",2006,"4/12/2006",9,"4/7/2006",0,52,17.4,14.2,"ACA",44.34922222,-68.18316667,8,44.3412418853147,2.38
"328","ANPAram Vernal Pool",2007,"5/5/2007",4,"5/5/2007",0,57,19.3,16.3,"ACA",44.34922222,-68.18316667,8,44.3412418853147,3.53
"329","ANPAram Vernal Pool",2009,"7/2/2009",12,"7/2/2009",5,51,19.9,15.3,"ACA",44.34922222,-68.18316667,8,44.3412418853147,2.52
"330","ANPAram Vernal Pool",2010,"4/11/2010",1,"4/11/2010",1,62,18.61,18.08,"ACA",44.34922222,-68.18316667,8,44.3412418853147,2.59
"331","ANPAram Vernal Pool",2011,"4/25/2011",12,"5/18/2011",2,71.6,24.74,18.2,"ACA",44.34922222,-68.18316667,8,44.3412418853147,2.98
"332","ANPAram Vernal Pool",2012,"4/5/2012",0,"4/5/2012",0,68,15.6,16.9,"ACA",44.34922222,-68.18316667,8,44.3412418853147,0.62
"333","ANPBill's Vernal Pool",2004,"5/5/2004",2,"5/12/2004",27,39,53.3,17.74,"ACA",44.368,-68.21911111,8,44.3412418853147,0.34
"334","ANPBill's Vernal Pool",2005,"4/21/2005",16,"4/21/2005",8,40,51.4,25.5,"ACA",44.368,-68.21911111,8,44.3412418853147,3.72
"335","ANPBill's Vernal Pool",2006,"4/21/2006",11,"4/21/2006",19,38,27,52.6,"ACA",44.368,-68.21911111,8,44.3412418853147,2.38
"336","ANPBill's Vernal Pool",2007,"5/2/2007",8,"5/21/2007",10,38,52,27,"ACA",44.368,-68.21911111,8,44.3412418853147,3.53
"337","ANPBill's Vernal Pool",2009,"4/18/2009",25,"5/2/2009",24,34,53,28,"ACA",44.368,-68.21911111,8,44.3412418853147,2.52
"338","ANPBill's Vernal Pool",2010,"4/13/2010",0,"4/13/2010",35,41.5,NA,NA,"ACA",44.368,-68.21911111,8,44.3412418853147,2.59
"339","ANPBill's Vernal Pool",2011,"4/13/2011",6,"4/27/2011",22,36,30,15,"ACA",44.368,-68.21911111,8,44.3412418853147,2.98
"340","ANPBill's Vernal Pool",2012,"4/5/2012",12,"5/17/2012",12,50,54,24.4,"ACA",44.368,-68.21911111,8,44.3412418853147,0.62
"341","ANPCompass Harbour",2004,"5/6/2004",0,"5/6/2004",34,58,22.74,12.96,"ACA",44.37322222,-68.19347222,8,44.3412418853147,0.34
"342","ANPCompass Harbour",2005,"4/14/2005",2,"5/11/2005",47,58.2,22.03,14.71,"ACA",44.37322222,-68.19347222,8,44.3412418853147,3.72
"343","ANPCompass Harbour",2006,"5/4/2006",1,"5/4/2006",20,52,21,12,"ACA",44.37322222,-68.19347222,8,44.3412418853147,2.38
"344","ANPCompass Harbour",2007,"5/21/2007",3,"5/21/2007",6,58,22.3,11.85,"ACA",44.37322222,-68.19347222,8,44.3412418853147,3.53
"345","ANPCompass Harbour",2009,"5/2/2009",0,"5/2/2009",11,56.5,23.6,12.8,"ACA",44.37322222,-68.19347222,8,44.3412418853147,2.52
"346","ANPCompass Harbour",2010,"4/11/2010",0,"4/11/2010",17,50.6,22.83,13.3,"ACA",44.37322222,-68.19347222,8,44.3412418853147,2.59
"347","ANPCompass Harbour",2011,"5/19/2011",0,"5/19/2011",23,56.4,23.34,13.6,"ACA",44.37322222,-68.19347222,8,44.3412418853147,2.98
"348","ANPCompass Harbour",2012,"4/5/2012",0,"5/25/2012",49,56,23.3,14.2,"ACA",44.37322222,-68.19347222,8,44.3412418853147,0.62
"349","ANPGilley Field Beaver",2004,"4/30/2004",3,"5/13/2004",29,53,12.66,17.29,"ACA",44.29466667,-68.35477778,4,44.3412418853147,0.34
"350","ANPGilley Field Beaver",2005,"4/14/2005",3,"5/13/2005",24,69,12.76,17.49,"ACA",44.29466667,-68.35477778,4,44.3412418853147,3.72
"351","ANPGilley Field Beaver",2006,"4/9/2006",0,"5/5/2006",15,55,11.4,15.8,"ACA",44.29466667,-68.35477778,4,44.3412418853147,2.38
"352","ANPGilley Field Beaver",2007,"5/5/2007",0,"5/13/2007",37,95,8.5,17.25,"ACA",44.29466667,-68.35477778,4,44.3412418853147,3.53
"353","ANPHeadquarters VP",2004,"4/29/2004",100,"5/14/2004",100,81,63.4,19.67,"ACA",44.37027778,-68.25761111,8,44.3412418853147,0.34
"354","ANPHeadquarters VP",2005,"4/20/2005",137,"5/5/2005",191,73,63.8,16.8,"ACA",44.37027778,-68.25761111,8,44.3412418853147,3.72
"355","ANPHeadquarters VP",2006,"4/22/2006",213,"4/26/2006",119,65,61.8,17.4,"ACA",44.37027778,-68.25761111,8,44.3412418853147,2.38
"356","ANPHeadquarters VP",2007,"5/1/2007",221,"5/21/2007",138,72,61.9,17.4,"ACA",44.37027778,-68.25761111,8,44.3412418853147,3.53
"357","ANPHeadquarters VP",2009,"4/20/2009",464,"5/2/2009",128,63,60.2,21.5,"ACA",44.37027778,-68.25761111,8,44.3412418853147,2.52
"358","ANPHeadquarters VP",2010,"4/8/2010",299,"4/13/2010",93,71.8,64.9,21.2,"ACA",44.37027778,-68.25761111,8,44.3412418853147,2.59
"359","ANPHeadquarters VP",2011,"4/15/2011",178,"6/13/2011",100,91.4,65.3,17,"ACA",44.37027778,-68.25761111,8,44.3412418853147,2.98
"360","ANPHeadquarters VP",2012,"4/5/2012",174,"5/17/2012",234,94,62.3,17.1,"ACA",44.37027778,-68.25761111,8,44.3412418853147,0.62
"361","ANPLong Pond Fire Road No.",2004,"5/3/2004",1,"5/3/2004",13,96,13.18,12.86,"ACA",44.32152778,-68.36644444,8,44.3412418853147,0.34
"362","ANPLong Pond Fire Road No.",2005,"4/29/2005",0,"4/29/2005",32,69,13.4,14.7,"ACA",44.32152778,-68.36644444,8,44.3412418853147,3.72
"363","ANPLong Pond Fire Road No.",2006,"4/14/2006",3,"5/4/2006",23,65,15,13,"ACA",44.32152778,-68.36644444,8,44.3412418853147,2.38
"364","ANPLong Pond Fire Road No.",2007,"5/9/2007",0,"5/9/2007",33,60,15,13,"ACA",44.32152778,-68.36644444,8,44.3412418853147,3.53
"365","ANPLong Pond Fire Road No.",2009,"4/19/2009",5,"5/4/2009",11,64,15,13,"ACA",44.32152778,-68.36644444,8,44.3412418853147,2.52
"366","ANPLong Pond Fire Road No.",2010,"4/4/2010",1,"4/12/2010",11,77.41,16.94,18.09,"ACA",44.32152778,-68.36644444,8,44.3412418853147,2.59
"367","ANPLong Pond Fire Road No.",2011,"4/14/2011",0,"4/26/2011",6,83.5,19.05,17.44,"ACA",44.32152778,-68.36644444,8,44.3412418853147,2.98
"368","ANPLong Pond Fire Road No.",2012,"4/6/2012",0,"4/16/2012",7,93,17.8,15.9,"ACA",44.32152778,-68.36644444,8,44.3412418853147,0.62
"369","ANPLong Pond Fire Road South",2004,"5/3/2004",0,"5/7/2004",63,135,49.3,22.1,"ACA",44.32125,-68.36638889,8,44.3412418853147,0.34
